t	tintnext	sstore	sstored	stry	sdid	snext	
126.442	1.03756	1.03756	1.14769
127.48	1.14769	0.991043	1.02197
128.471	1.02197	1.02197	0.954901
129.493	0.954901	0.954901	0.868238
130.448	0.868238	0.868238	0.866679
131.316	0.866679	0.866679	0.964441
132.182	0.964441	0.964441	1.05608
133.147	1.05608	1.05608	1.00622
134.203	1.00622	0.856312	0.886682
135.059	0.886682	0.886682	0.994008
135.946	0.994008	0.994008	1.05209
136.94	1.05209	1.05209	0.963977
137.992	0.963977	0.827296	0.853906
138.819	0.853906	0.853906	0.99687
139.673	0.99687	0.99687	1.09806
140.67	1.09806	1.09806	0.993125
141.768	0.993125	0.791772	0.838166
142.56	0.838166	0.838166	1.02511
143.398	1.02511	1.02511	1.14533
144.423	1.14533	0.983521	1.01599
145.407	1.01599	1.01599	0.941963
146.423	0.941963	0.941963	0.84939
147.365	0.84939	0.84939	0.850989
148.214	0.850989	0.850989	0.961007
149.065	0.961007	0.961007	1.06376
150.026	1.06376	1.06376	1.00627
151.09	1.00627	0.836473	0.873052
151.926	0.873052	0.873052	0.9991
152.799	0.9991	0.9991	1.06841
153.798	1.06841	1.06841	0.964683
154.867	0.964683	0.803799	0.837979
155.671	0.837979	0.837979	1.00802
156.509	1.00802	1.00802	1.12902
157.517	1.12902	0.998102	1.02052
158.515	1.02052	1.02052	0.930661
159.535	0.930661	0.930661	0.838446
160.466	0.838446	0.838446	0.856638
161.304	0.856638	0.856638	0.984523
162.161	0.984523	0.984523	1.08319
163.146	1.08319	1.08319	0.998648
164.229	0.998648	0.815832	0.856404
165.045	0.856404	0.856404	1.01665
165.901	1.01665	1.01665	1.11701
166.918	1.11701	0.985836	1.00845
167.903	1.00845	1.00845	0.942248
168.912	0.942248	0.942248	0.866498
169.854	0.866498	0.866498	0.875588
170.721	0.875588	0.875588	0.974855
171.596	0.974855	0.974855	1.05692
172.571	1.05692	1.05692	0.999103
173.628	0.999103	0.857276	0.884905
174.485	0.884905	0.884905	0.999619
175.37	0.999619	0.999619	1.07129
176.37	1.07129	1.07129	0.9852
177.441	0.9852	0.83537	0.865672
178.277	0.865672	0.865672	1.01377
179.142	1.01377	1.01377	1.11667
180.156	1.11667	1.11667	1.00821
181.273	1.00821	0.804712	0.851275
182.077	0.851275	0.851275	1.04384
182.929	1.04384	1.04384	1.17175
183.972	1.17175	1.01024	1.04197
184.983	1.04197	1.04197	0.960343
186.025	0.960343	0.960343	0.864644
186.985	0.864644	0.864644	0.87248
187.85	0.87248	0.87248	0.993889
188.722	0.993889	0.993889	1.10091
189.716	1.10091	1.10091	1.03258
190.817	1.03258	0.851231	0.890721
191.668	0.890721	0.890721	1.03386
192.559	1.03386	1.03386	1.11733
193.593	1.11733	1.00167	1.01889
194.594	1.01889	1.01889	0.963905
195.613	0.963905	0.963905	0.90226
196.577	0.90226	0.90226	0.912217
197.479	0.912217	0.912217	0.995808
198.392	0.995808	0.995808	1.06095
199.387	1.06095	1.06095	1.0114
200.448	1.0114	0.899716	0.91708
201.348	0.91708	0.91708	1.00908
202.265	1.00908	1.00908	1.07253
203.274	1.07253	1.07253	1.0111
204.347	1.0111	0.89262	0.91208
205.239	0.91208	0.91208	1.02026
206.152	1.02026	1.02026	1.09729
207.172	1.09729	1.09729	1.02577
208.269	1.02577	0.883212	0.909948
209.152	0.909948	0.909948	1.04005
210.062	1.04005	1.04005	1.13001
211.102	1.13001	1.13001	1.04089
212.232	1.04089	0.872201	0.906313
213.104	0.906313	0.906313	1.06693
214.011	1.06693	1.06693	1.18031
215.078	1.18031	1.18031	1.07119
216.258	1.07119	0.866961	0.910052
217.125	0.910052	0.910052	0.976717
218.035	0.976717	0.976717	0.952243
219.012	0.952243	0.952243	0.963602
219.964	0.963602	0.963602	0.996025
220.928	0.996025	0.996025	1.04889
221.924	1.04889	1.04889	1.12339
222.973	1.12339	1.12339	1.22529
224.096	1.22529	1.22529	1.36395
225.321	1.36395	1.36395	1.28415
226.685	1.28415	0.90952	0.992645
227.595	0.992645	0.992645	1.21822
228.587	1.21822	1.21822	1.32316
229.806	1.32316	1.10809	1.15032
230.914	1.15032	1.15032	1.1204
232.064	1.1204	1.1204	1.05286
233.184	1.05286	1.05286	1.01295
234.237	1.01295	1.01295	1.0442
235.25	1.0442	1.0442	1.0906
236.294	1.0906	0.930699	0.96199
237.225	0.96199	0.820509	0.848021
238.046	0.848021	0.746488	0.762867
238.792	0.762867	0.762867	0.699877
239.555	0.699877	0.699877	0.672588
240.255	0.672588	0.672588	0.66338
240.927	0.66338	0.66338	0.664751
241.591	0.664751	0.664751	0.671235
242.256	0.671235	0.671235	0.679801
242.927	0.679801	0.679801	0.688935
243.607	0.688935	0.688935	0.697968
244.295	0.697968	0.697968	0.706598
244.993	0.706598	0.706598	0.714641
245.7	0.714641	0.714641	0.721946
246.415	0.721946	0.721946	0.728384
247.137	0.728384	0.728384	0.733851
247.865	0.733851	0.733851	0.738277
248.599	0.738277	0.738277	0.741642
249.337	0.741642	0.741642	0.743978
250.079	0.743978	0.743978	0.745363
250.823	0.745363	0.745363	0.745912
251.568	0.745912	0.745912	0.745761
252.314	0.745761	0.745761	0.745048
253.06	0.745048	0.745048	0.743903
253.805	0.743903	0.743903	0.742437
254.549	0.742437	0.742437	0.740744
255.291	0.740744	0.740744	0.738902
256.032	0.738902	0.738902	0.736974
256.771	0.736974	0.736974	0.735016
257.508	0.735016	0.735016	0.733063
258.243	0.733063	0.733063	0.731145
258.976	0.731145	0.731145	0.729287
259.707	0.729287	0.729287	0.727508
260.436	0.727508	0.727508	0.725824
261.164	0.725824	0.725824	0.724121
261.89	0.724121	0.724121	0.723977
262.614	0.723977	0.723977	0.72255
263.338	0.72255	0.72255	0.719895
264.06	0.719895	0.719895	0.717813
264.78	0.717813	0.717813	0.71771
265.498	0.71771	0.71771	0.718743
266.216	0.718743	0.718743	0.718613
266.934	0.718613	0.718613	0.716352
267.653	0.716352	0.716352	0.713803
268.369	0.713803	0.713803	0.71364
269.083	0.71364	0.71364	0.716012
269.797	0.716012	0.716012	0.717896
270.513	0.717896	0.717896	0.716484
271.231	0.716484	0.716484	0.712964
271.947	0.712964	0.712964	0.711698
272.66	0.711698	0.711698	0.715072
273.372	0.715072	0.715072	0.719978
274.087	0.719978	0.719978	0.720715
274.807	0.720715	0.720715	0.716069
275.528	0.716069	0.716069	0.711929
276.244	0.711929	0.711929	0.714871
276.956	0.714871	0.714871	0.723714
277.671	0.723714	0.723714	0.729268
278.394	0.729268	0.729268	0.724659
279.124	0.724659	0.724659	0.715374
279.848	0.715374	0.715374	0.714432
280.564	0.714432	0.714432	0.726842
281.278	0.726842	0.726842	0.741386
282.005	0.741386	0.741386	0.74101
282.746	0.74101	0.74101	0.725017
283.487	0.725017	0.725017	0.7139
284.212	0.7139	0.7139	0.725896
284.926	0.725896	0.725896	0.753794
285.652	0.753794	0.753794	0.767089
286.406	0.767089	0.767089	0.747671
287.173	0.747671	0.747671	0.710709
287.921	0.710709	0.710709	0.711073
288.631	0.711073	0.512098	0.537511
289.143	0.537511	0.537511	0.777532
289.681	0.777532	0.27916	0.255768
289.96	0.255768	0.255768	0.568571
290.216	0.568571	0.568571	0.67766
290.784	0.67766	0.67766	0.898989
291.462	0.898989	0.898989	0.947505
292.361	0.947505	0.711651	0.77014
293.073	0.77014	0.77014	0.822966
293.843	0.822966	0.822966	0.801391
294.666	0.801391	0.801391	0.732477
295.467	0.732477	0.732477	0.706838
296.2	0.706838	0.706838	0.767314
296.907	0.767314	0.767314	0.861478
297.674	0.861478	0.861478	0.872472
298.535	0.872472	0.776046	0.791268
299.311	0.791268	0.791268	0.817677
300.103	0.817677	0.817677	0.829994
300.92	0.829994	0.829994	0.816974
301.75	0.816974	0.816974	0.800173
302.567	0.800173	0.800173	0.809535
303.367	0.809535	0.809535	0.847203
304.177	0.847203	0.417607	0.963706
304.595	0.963706	0.0958967	0.479483
304.691	0.479483	0.299326	0.27354
304.99	0.27354	0.27354	1.02615
305.263	1.02615	1.02615	1.10868
306.29	1.10868	0.819439	0.890954
307.109	0.890954	0.890954	0.933975
308	0.933975	0.933975	0.892276
308.934	0.892276	0.892276	0.823874
309.826	0.823874	0.823874	0.823932
310.65	0.823932	0.823932	0.91221
311.474	0.91221	0.91221	0.998906
312.386	0.998906	0.998906	0.972821
313.385	0.972821	0.972821	0.875621
314.358	0.875621	0.875621	0.843046
315.234	0.843046	0.843046	0.93164
316.077	0.93164	0.93164	1.05204
317.008	1.05204	1.05204	1.05257
318.06	1.05257	1.05257	0.949769
319.113	0.949769	0.949769	0.897039
320.063	0.897039	0.897039	0.97398
320.96	0.97398	0.97398	1.09589
321.934	1.09589	1.09589	1.11059
323.03	1.11059	1.11059	1.03224
324.14	1.03224	1.03224	0.994547
325.172	0.994547	0.994547	1.05923
326.167	1.05923	1.05923	1.14428
327.226	1.14428	1.14428	1.15334
328.37	1.15334	1.15334	1.11994
329.524	1.11994	1.11994	1.12257
330.644	1.12257	1.12257	1.16916
331.766	1.16916	1.16916	1.20582
332.935	1.20582	1.20582	1.21507
334.141	1.21507	1.21507	1.22422
335.356	1.22422	1.22422	1.24729
336.581	1.24729	1.24729	1.27299
337.828	1.27299	1.10771	1.137
338.936	1.137	1.137	1.13122
340.073	1.13122	1.13122	1.09793
341.204	1.09793	1.09793	1.08229
342.302	1.08229	1.08229	1.11243
343.384	1.11243	1.11243	1.16297
344.496	1.16297	1.16297	1.17492
345.659	1.17492	1.17492	1.13031
346.834	1.13031	1.13031	1.08617
347.965	1.08617	1.08617	1.1042
349.051	1.1042	1.1042	1.17785
350.155	1.17785	1.17785	1.22599
351.333	1.22599	1.22599	1.18131
352.559	1.18131	1.18131	1.0972
353.74	1.0972	1.0972	1.08202
354.837	1.08202	1.08202	1.17035
355.919	1.17035	1.17035	1.27613
357.09	1.27613	1.27613	1.25915
358.366	1.25915	1.12797	1.14662
359.494	1.14662	1.14662	1.21125
360.64	1.21125	1.21125	1.25018
361.852	1.25018	1.25018	1.20912
363.102	1.20912	0.336313	1.32171
363.438	1.32171	0.437311	1.59324
363.875	1.59324	0.109717	0.548585
363.985	0.548585	0.0134762	0.0673812
363.999	0.0673812	0.0432717	0.0396758
364.042	0.0396758	0.0396758	0.198379
364.082	0.198379	0.198379	0.991894
364.28	0.991894	0.348871	1.61672
364.629	1.61672	0.292109	1.46054
364.921	1.46054	0.0680041	0.340021
364.989	0.340021	0.0536802	0.0485204
365.043	0.0485204	0.0485204	0.242602
365.091	0.242602	0.242602	1.21301
365.334	1.21301	1.21301	2.76216
366.547	2.76216	2.76216	2.81948
369.309	2.81948	0.952739	1.29714
370.262	1.29714	1.29714	1.65311
371.559	1.65311	1.44646	1.48449
373.005	1.48449	1.1337	1.21798
374.139	1.21798	1.21798	1.32568
375.357	1.32568	1.32568	1.31456
376.683	1.31456	1.31456	1.18391
377.997	1.18391	1.18391	1.09765
379.181	1.09765	1.09765	1.16744
380.279	1.16744	1.16744	1.34302
381.446	1.34302	1.34302	1.41374
382.789	1.41374	1.2496	1.27702
384.039	1.27702	1.27702	1.25614
385.316	1.25614	1.25614	1.20924
386.572	1.20924	1.20924	1.1956
387.781	1.1956	1.1956	1.23978
388.977	1.23978	1.23978	1.29679
390.217	1.29679	1.29679	1.29214
391.513	1.29214	1.29214	1.2221
392.806	1.2221	1.2221	1.17114
394.028	1.17114	1.17114	1.20658
395.199	1.20658	1.20658	1.30021
396.405	1.30021	1.30021	1.33796
397.706	1.33796	1.33796	1.25431
399.043	1.25431	1.25431	1.14684
400.298	1.14684	1.14684	1.14658
401.445	1.14658	1.14658	1.27079
402.591	1.27079	1.27079	1.38557
403.862	1.38557	1.38557	1.32016
405.248	1.32016	1.12921	1.16687
406.377	1.16687	1.16687	1.30442
407.544	1.30442	1.30442	1.37863
408.848	1.37863	1.37863	1.26383
410.227	1.26383	1.08583	1.12011
411.313	1.12011	1.12011	1.30364
412.433	1.30364	1.30364	1.42945
413.736	1.42945	1.42945	1.28956
415.166	1.28956	1.02999	1.08935
416.196	1.08935	1.08935	1.33092
417.285	1.33092	1.33092	1.48259
418.616	1.48259	1.26641	1.31066
419.882	1.31066	1.31066	1.219
421.193	1.219	1.09572	1.11299
422.289	1.11299	1.11299	1.24724
423.402	1.24724	1.24724	1.34532
424.649	1.34532	1.34532	1.24997
425.994	1.24997	1.05474	1.09485
427.049	1.09485	1.09485	1.26453
428.144	1.26453	1.26453	1.36655
429.408	1.36655	1.2268	1.24735
430.635	1.24735	1.24735	1.17412
431.883	1.17412	1.17412	1.09072
433.057	1.09072	1.09072	1.09854
434.147	1.09854	1.09854	1.20224
435.246	1.20224	1.20224	1.2864
436.448	1.2864	1.2864	1.22719
437.735	1.22719	1.08915	1.11017
438.824	1.11017	1.11017	1.20823
439.934	1.20823	1.20823	1.19402
441.142	1.19402	1.19402	1.24073
442.336	1.24073	1.24073	1.2372
443.577	1.2372	1.2372	1.15993
444.814	1.15993	1.15993	1.09975
445.974	1.09975	1.09975	1.1301
447.074	1.1301	1.1301	1.19512
448.204	1.19512	1.19512	1.2031
449.399	1.2031	1.2031	1.14945
450.602	1.14945	1.14945	1.1163
451.752	1.1163	1.1163	1.16371
452.868	1.16371	1.16371	1.26108
454.032	1.26108	1.26108	1.31335
455.293	1.31335	1.31335	1.27418
456.606	1.27418	1.27418	1.21045
457.88	1.21045	1.21045	1.21471
459.091	1.21471	1.21471	1.30404
460.305	1.30404	1.30404	1.38925
461.609	1.38925	1.38925	1.30177
462.999	1.30177	1.0443	1.10257
464.043	1.10257	1.10257	1.26273
465.146	1.26273	1.26273	1.30679
466.408	1.30679	1.11738	1.15556
467.526	1.15556	1.15556	1.1563
468.681	1.1563	1.1563	1.09688
469.838	1.09688	1.09688	1.0345
470.934	1.0345	1.0345	1.03494
471.969	1.03494	1.03494	1.09598
473.004	1.09598	1.09598	1.13827
474.1	1.13827	1.13827	1.08902
475.238	1.08902	1.08902	0.994549
476.327	0.994549	0.994549	0.962892
477.322	0.962892	0.962892	1.03433
478.285	1.03433	1.03433	1.1333
479.319	1.1333	1.1333	1.12075
480.452	1.12075	0.986097	1.00923
481.438	1.00923	1.00923	1.06227
482.448	1.06227	1.06227	1.07584
483.51	1.07584	1.07584	1.01937
484.586	1.01937	0.335799	1.09467
484.921	1.09467	0.629012	0.617682
485.55	0.617682	0.429914	2.06187
485.98	2.06187	1.02063	0.937494
487.001	0.937494	0.937494	2.85659
487.938	2.85659	2.38276	2.45303
490.321	2.45303	0.930966	0.978765
491.252	0.978765	0.978765	1.07215
492.231	1.07215	1.07215	1.10453
493.303	1.10453	1.10453	1.02066
494.408	1.02066	1.02066	0.925934
495.428	0.925934	0.925934	0.946175
496.354	0.946175	0.739351	0.787549
497.094	0.787549	0.657146	0.682433
497.751	0.682433	0.682433	0.628986
498.433	0.628986	0.628986	0.627399
499.062	0.627399	0.627399	0.642207
499.69	0.642207	0.642207	0.666042
500.332	0.666042	0.666042	0.689626
500.998	0.689626	0.689626	0.709377
501.687	0.709377	0.709377	0.725191
502.397	0.725191	0.725191	0.738259
503.122	0.738259	0.738259	0.749488
503.86	0.749488	0.749488	0.759279
504.61	0.759279	0.759279	0.767727
505.369	0.767727	0.767727	0.774781
506.137	0.774781	0.774781	0.780335
506.912	0.780335	0.780335	0.784282
507.692	0.784282	0.784282	0.786497
508.476	0.786497	0.786497	0.805072
509.263	0.805072	0.805072	0.793022
510.068	0.793022	0.793022	0.776801
510.861	0.776801	0.776801	0.774736
511.638	0.774736	0.774736	0.782551
512.412	0.782551	0.782551	0.7843
513.195	0.7843	0.7843	0.772693
513.979	0.772693	0.772693	0.756621
514.752	0.756621	0.756621	0.749621
515.508	0.749621	0.749621	0.753997
516.258	0.753997	0.753997	0.75789
517.012	0.75789	0.75789	0.748922
517.77	0.748922	0.748922	0.730242
518.519	0.730242	0.730242	0.718064
519.249	0.718064	0.718064	0.722411
519.967	0.722411	0.722411	0.733952
520.69	0.733952	0.733952	0.732191
521.424	0.732191	0.732191	0.710692
522.156	0.710692	0.710692	0.688679
522.866	0.688679	0.688679	0.688962
523.555	0.688962	0.688962	0.710191
524.244	0.710191	0.710191	0.723457
524.954	0.723457	0.723457	0.703262
525.678	0.703262	0.703262	0.66559
526.381	0.66559	0.66559	0.651847
527.047	0.651847	0.651847	0.679469
527.698	0.679469	0.679469	0.718069
528.378	0.718069	0.718069	0.712254
529.096	0.712254	0.712254	0.656081
529.808	0.656081	0.656081	0.61264
530.464	0.61264	0.61264	0.633663
531.077	0.633663	0.633663	0.704275
531.711	0.704275	0.704275	0.739261
532.415	0.739261	0.739261	0.673128
533.154	0.673128	0.574335	0.59419
533.728	0.59419	0.59419	0.700516
534.323	0.700516	0.700516	0.777617
535.023	0.777617	0.690737	0.705187
535.714	0.705187	0.705187	0.642666
536.419	0.642666	0.573543	0.584175
536.993	0.584175	0.584175	0.673731
537.577	0.673731	0.673731	0.745855
538.251	0.745855	0.745855	0.68193
538.996	0.68193	0.538862	0.572553
539.535	0.572553	0.572553	0.696034
540.108	0.696034	0.696034	0.771796
540.804	0.771796	0.653164	0.678316
541.457	0.678316	0.678316	0.635501
542.135	0.635501	0.570021	0.579619
542.705	0.579619	0.579619	0.646186
543.285	0.646186	0.646186	0.694644
543.931	0.694644	0.694644	0.645526
544.626	0.645526	0.544447	0.565566
545.17	0.565566	0.565566	0.655425
545.736	0.655425	0.655425	0.712084
546.391	0.712084	0.636016	0.648008
547.027	0.648008	0.648008	0.606127
547.675	0.606127	0.606127	0.556745
548.281	0.556745	0.556745	0.558605
548.838	0.558605	0.558605	0.61736
549.397	0.61736	0.61736	0.668998
550.014	0.668998	0.668998	0.633719
550.683	0.633719	0.539885	0.558914
551.223	0.558914	0.558914	0.63085
551.782	0.63085	0.63085	0.671539
552.413	0.671539	0.671539	0.610031
553.084	0.610031	0.51083	0.531873
553.595	0.531873	0.531873	0.634123
554.127	0.634123	0.634123	0.705543
554.761	0.705543	0.621351	0.636264
555.382	0.636264	0.636264	0.582931
556.019	0.582931	0.523078	0.531744
556.542	0.531744	0.531744	0.608296
557.074	0.608296	0.608296	0.669632
557.682	0.669632	0.669632	0.617561
558.351	0.617561	0.499965	0.526666
558.851	0.526666	0.526666	0.61884
559.378	0.61884	0.61884	0.679582
559.997	0.679582	0.60363	0.616222
560.601	0.616222	0.616222	0.571635
561.217	0.571635	0.571635	0.521097
561.788	0.521097	0.521097	0.525353
562.31	0.525353	0.525353	0.588404
562.835	0.588404	0.588404	0.641799
563.423	0.641799	0.641799	0.602795
564.065	0.602795	0.505295	0.526001
564.57	0.526001	0.526001	0.60428
565.096	0.60428	0.60428	0.649738
565.701	0.649738	0.58393	0.593604
566.285	0.593604	0.593604	0.562003
566.878	0.562003	0.562003	0.524414
567.44	0.524414	0.524414	0.52656
567.965	0.52656	0.52656	0.572318
568.491	0.572318	0.572318	0.611042
569.063	0.611042	0.611042	0.584182
569.675	0.584182	0.516184	0.527618
570.191	0.527618	0.527618	0.579481
570.718	0.579481	0.579481	0.611538
571.298	0.611538	0.611538	0.571462
571.909	0.571462	0.501614	0.51385
572.411	0.51385	0.51385	0.581223
572.925	0.581223	0.581223	0.628116
573.506	0.628116	0.628116	0.578647
574.134	0.578647	0.4826	0.503175
574.617	0.503175	0.503175	0.592246
575.12	0.592246	0.592246	0.65025
575.712	0.65025	0.577557	0.589583
576.29	0.589583	0.589583	0.547986
576.879	0.547986	0.547986	0.501218
577.427	0.501218	0.501218	0.50623
577.929	0.50623	0.50623	0.566202
578.435	0.566202	0.566202	0.616082
579.001	0.616082	0.616082	0.579232
579.617	0.579232	0.488948	0.507715
580.106	0.507715	0.507715	0.581225
580.614	0.581225	0.581225	0.62538
581.195	0.62538	0.62538	0.565874
581.82	0.565874	0.466424	0.48822
582.287	0.48822	0.48822	0.589305
582.775	0.589305	0.589305	0.659845
583.364	0.659845	0.577309	0.592489
583.942	0.592489	0.592489	0.54214
584.534	0.54214	0.48599	0.494168
585.02	0.494168	0.494168	0.567288
585.514	0.567288	0.567288	0.627179
586.081	0.627179	0.627179	0.579971
586.709	0.579971	0.469657	0.494687
587.178	0.494687	0.494687	0.588241
587.673	0.588241	0.588241	0.64522
588.261	0.64522	0.564094	0.579015
588.825	0.579015	0.579015	0.543615
589.404	0.543615	0.543615	0.498647
589.948	0.498647	0.498647	0.499282
590.447	0.499282	0.499282	0.553191
590.946	0.553191	0.553191	0.603708
591.499	0.603708	0.603708	0.57625
592.103	0.57625	0.491927	0.508827
592.595	0.508827	0.508827	0.570738
593.104	0.570738	0.570738	0.606396
593.674	0.606396	0.606396	0.55653
594.281	0.55653	0.475121	0.491327
594.756	0.491327	0.491327	0.575557
595.247	0.575557	0.575557	0.636483
595.823	0.636483	0.636483	0.574516
596.459	0.574516	0.453303	0.481655
596.912	0.481655	0.481655	0.594986
597.394	0.594986	0.594986	0.671289
597.989	0.671289	0.571841	0.592376
598.561	0.592376	0.592376	0.544738
599.153	0.544738	0.484457	0.493947
599.638	0.493947	0.493947	0.566819
600.132	0.566819	0.566819	0.625708
600.699	0.625708	0.625708	0.578404
601.324	0.578404	0.46943	0.494017
601.794	0.494017	0.494017	0.588124
602.288	0.588124	0.588124	0.64789
602.876	0.64789	0.568227	0.582557
603.444	0.582557	0.582557	0.543543
604.027	0.543543	0.543543	0.496975
604.57	0.496975	0.496975	0.500478
605.067	0.500478	0.500478	0.560127
605.568	0.560127	0.560127	0.613859
606.128	0.613859	0.613859	0.581381
606.742	0.581381	0.489738	0.508845
607.231	0.508845	0.508845	0.580013
607.74	0.580013	0.580013	0.62329
608.32	0.62329	0.62329	0.566811
608.943	0.566811	0.471004	0.491567
609.414	0.491567	0.491567	0.590051
609.906	0.590051	0.590051	0.662526
610.496	0.662526	0.586433	0.599279
611.083	0.599279	0.599279	0.5437
611.682	0.5437	0.486801	0.495133
612.169	0.495133	0.495133	0.576029
612.664	0.576029	0.576029	0.647252
613.24	0.647252	0.647252	0.59824
613.887	0.59824	0.47213	0.501638
614.359	0.501638	0.501638	0.606158
614.861	0.606158	0.606158	0.671882
615.467	0.671882	0.579285	0.5974
616.046	0.5974	0.5974	0.558274
616.644	0.558274	0.558274	0.507714
617.202	0.507714	0.507714	0.508496
617.71	0.508496	0.508496	0.570992
618.218	0.570992	0.570992	0.633113
618.789	0.633113	0.633113	0.604082
619.422	0.604082	0.503655	0.52514
619.926	0.52514	0.52514	0.597655
620.451	0.597655	0.597655	0.64009
621.049	0.64009	0.64009	0.581464
621.689	0.581464	0.485119	0.505547
622.174	0.505547	0.505547	0.60782
622.679	0.60782	0.60782	0.687017
623.287	0.687017	0.610932	0.623231
623.898	0.623231	0.55915	0.568499
624.457	0.568499	0.568499	0.576773
625.026	0.576773	0.576773	0.573993
625.603	0.573993	0.573993	0.563059
626.177	0.563059	0.563059	0.55842
626.74	0.55842	0.55842	0.569082
627.298	0.569082	0.569082	0.586204
627.867	0.586204	0.586204	0.589835
628.453	0.589835	0.589835	0.573624
629.043	0.573624	0.573624	0.557205
629.617	0.557205	0.557205	0.56368
630.174	0.56368	0.56368	0.591748
